B1_x,B1_y,H1_x,H1_y,A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,E_x,E_y,E1_x,E1_y,F1_x,F1_y,G_x,G_y,H_x,H_y,I_x,I_y,H2_x,H2_y,B4_x,B4_y,J_x,J_y,B3_x,B3_y,B2_x,B2_y,S1_x,S1_y,SRP1_x,SRP1_y,S2_x,S2_y,SRP2_x,SRP2_y,Peugeot,Fiat,Audi,Opel,Mercedes-Benz,Cadillac,VW,Bentley,Ford,Citroën,Renault,Porsche,Aston Martin,Jaguar,Land Rover,Smart,Infiniti,Maserati,Alfa,Jeep,Toyota,HiPhi,Hyundai,Chevrolet,Tesla,Skoda,Xpeng,Volvo,BMW,MINI,Rolls-Royce,Armortruck,Kia,Polestar,BAIC,BYD,Changan,Chery,Dongfeng,FAW,Geely,Great Wall,NIO,Asahi,Baidu,BENTLEY,Chrysler,CUPRA,Dacia,Dodge,DS,GAC,Genesis,Honda,Hongqi,Indi,Lexus,Lincoln,Mazda,Nissan,SAIC,Sony,Togg,VINFAST,WEY,Bugatti,Buick,Daihatsu,KIA,Lancia,MG,Mitsubishi,Seat,Subaru,Suzuki,Tata,SUV/SAV,Hatchback,Van/Minivan,Convertible,Limousine,Touring/Kombi,Coupe,SAC,Roadster,Sports Car/Super Car,UKL,KKL,MKL,GKL,GKL+,Praktisch,Klein,Groß,Sportlich,Elegant,Modern,Highclass,Hochqualitativ,Feminin,Nachhaltig,Maskulin,Futuristisch,Außergewöhnlich,Oldschool,Aerodynamisch,drag_coeff
-471.627659525918,-116.878061730029,-832.477897871718,-71.410988663486,-848.480867734546,126.695449363848,-815.896184219988,465.628518048199,287.55985232653603,738.231122424143,1041.622396889673,1169.8880183952149,1852.021762124791,1268.3144817728771,2605.611324130712,1238.981474813617,3194.0758361036087,1076.984367165995,3502.4103888545974,824.599439079009,3546.434349389187,785.716879708886,3598.408945873514,110.929756477632,3538.649385265792,4.807101944027,3150.7789509512268,-68.213874881169,2669.698672540681,0.012925337629,2203.604141873007,-137.27880429436402,467.1729849044521,-133.575943639294,593.744791325257,-28.577151393548,1379.1022469669,287.385125964502,1643.9019650973462,-37.901194310571,2198.859362788552,344.46418928510604,0.8839482570953247,0.0445874559069521,0.190744996109384,0.44598624136388826,0.3635691693003463,0.3911303720368302,0.5862112164634581,0.5056009562062543,0.39718512358620645,0.6720485170512399,0.5874972324789465,0.06609575493920769,0.31633283082205066,0.41663414420490325,0.38767389329879054,0.5825271584091535,0.11431804529654062,0.170423754832723,1.0,0.3067139892344099,0.3999839030220203,0.599583659835581,0.24255923900447712,0.21496000100166202,0.24412948126149853,0.6860222363855909,0.17492736614716445,0.4229113471278515,0.7192782746455488,0.12025860720244698,0.6111789197163484,0.46021672369968786,0.11993234693009758,0.3594720770221406,0.10719130836130163,0.6759887283289832,0.2907101969494699,0.2724998619578734,0.3235940964010948,0.5400353178777412,0.6263667593351148,0.29581835960516395,0.315142991317249,0.2534731387443818,0.2780243171572275,0.36928530277266874,0.6616219635116737,0.43075500297304525,0.48492229209723287,0.3258800989898522,0.2775534872298431,0.14948857744086647,0.06474063074926292,0.6613690856672596,0.5576436509809075,0.6086636376921605,0.09964274442103645,0.39800438066845284,0.3389899603360892,0.48219868667522153,0.5508210597021919,0.0,0.3969444238797617,0.36813522043115,0.2693746741607648,0.37394670467310404,0.44072418816072206,0.458644983130985,0.36928530277266874,0.3096807973564114,0.45402717491381167,0.22352253866126154,0.18935699036618112,0.4763460721805729,0.19261269388704863,0.1771707220233907,0.7189070295888732,0.03174061309639372,0.3753840816735415,0.4077153689664066,0.0,1.0,0.3073927396630228,0.9379939376389245,0.5071365218572387,0.3046835797648486,0.7942647115299859,1.0,0.13168225467497283,0.0,0.41669394543470756,0.47081382857933113,0.3633304158677852,0.049879385911582245,0.8824303234537272,0.5643631432482747,0.7088453272347822,0.936347333887795,1.0,0.5361179680474558,0.6636908178747813,0.31028588334639556,0.0,0.8233348305232651,0.01811384909735584,0.6412546953078988,0.3257301501582328
-453.922970673121,-107.028795083847,-836.674650219896,-61.244173651028,-842.769417736055,182.409976715582,-816.5316319297909,474.125921246911,292.28171595457604,750.953385575708,1039.279549576001,1184.653922825862,1852.0006524339728,1284.9487888766791,2528.607422739886,1262.878064283448,3191.394216456069,1095.02863478787,3500.761114786359,845.079826284585,3545.022738915,805.315536656863,3595.4447369436048,217.07116840086096,3537.44675301326,24.106546287118,3133.294819632192,-52.386747656182,2669.871583439315,-0.040492409668,2215.717841420051,-106.085788824505,450.00387628070496,-122.465250639316,593.7863599411601,-14.722775940924,1378.5290994068232,302.93134696877297,1612.8211109159688,-53.956705409635,2190.363241417872,331.728988058024,0.4266067553614409,0.9418907493706483,0.7080208993956456,0.34801351382419754,0.5418525532928479,0.33637946943893965,0.33764961321031284,0.2431544553291617,0.32078708229661246,0.4637959845895157,0.2156141337180987,0.2631818339471565,0.5495800717316099,0.8017247272105931,0.3751855459430152,0.5954564338983003,0.5170507858373744,0.38732540042690455,0.6062548594057721,0.19801193569185432,0.8970089292838018,0.39619504544251866,0.3772987486729292,0.2921966982394241,0.723517961190165,0.4764521608961752,0.3934556121045652,0.384483509374216,0.3665996597828006,0.4316297852191364,0.4284621766707949,0.42077409883368105,0.5187379917426314,0.6163808862413191,0.41428699749947345,0.4046043066132669,1.0,0.14513371023002092,0.28906971032567597,0.7066156362847178,0.26744557168811234,0.5035762446068206,0.4956668563063026,0.3708982900738245,0.18941509272142945,0.4316673311087382,0.48746426618230754,0.5007384252674549,0.7760555694246574,0.6610630659928789,0.20775808980751137,0.46864925806459695,0.30110916767849566,0.361655775575338,0.3965705524724828,0.10678214902853206,0.6585118546092608,0.30397365371793694,0.7752532715584637,0.3968562262969687,0.317809467466494,0.5840413498807763,0.49848743817644564,0.737817664523264,0.17311362302304306,0.8265208788887171,0.4634320250704126,0.0,0.4316673311087382,0.17765653413388163,0.6001907759791025,0.41663761106326164,0.384035703332044,0.6988651382169189,0.08864044074466922,0.279868825112121,0.6121740323465001,0.5826970249308211,0.2028116588337099,0.6385996344041593,0.3047300777591405,0.26957805247559385,0.10866226115036344,1.0,0.0,0.3382146043967205,1.0,0.9438961768372546,0.3956001637602791,0.44829671991826936,0.0,1.0,0.522252812867391,0.5808482885595132,0.0,0.677954957204535,0.78519600523755,0.4926120668276744,0.5748013306512043,0.7786964529565041,0.5487515710768601,0.555738620977938,0.620641203502523,0.24149152381240113,0.7084699552586516,0.5089951565813084,0.3366130474711768
-455.335512095017,-106.891105872297,-829.5427682178121,-63.547063477036,-842.715234943606,194.370735745416,-819.216687199763,468.527931176468,331.269396057256,750.4183784385881,1040.331987931224,1184.4795373150669,1909.512060359201,1292.468805878693,2682.611818966849,1265.310700965071,3302.383847625165,1093.452299505497,3611.2497718892496,844.122084811626,3655.672466366204,804.269641510739,3706.017214406947,242.593049341501,3676.51389773443,31.536151259211,3244.74860712686,-53.098136421569,2780.0588413378923,0.001380152758,2324.5447401277183,-106.126093614037,449.973393746724,-127.593424632659,593.8133628159769,-14.847568063533,1378.833179399144,302.265080568671,1644.101344837421,-55.136712923642,2300.747159926737,330.91782449310494,0.7026227958146123,0.8143319966722082,0.37345315229146603,0.5981565080074122,0.0,0.6982932584045339,0.44727609007248115,0.580607049779981,0.621299211244799,0.5441546613561139,0.527316437322662,0.6476334179815972,0.40315151369656105,0.9731320049520847,0.19589918295011755,0.8218146288351434,0.9923225784351923,0.5149454730530644,0.6258490535137644,0.5852777697483118,0.4648005323454314,0.7109087964664688,0.688597611843555,0.49357219470497,0.7290236902862391,0.2647336584613826,0.8128149583562633,0.8427093748248232,0.45572482010151505,0.9103590890159804,0.5964031928722512,0.48404601921053825,0.9074876090709395,0.7455342763818688,0.42957728250126087,0.5313994105854791,0.8071054364289008,1.0,0.2167939901814873,0.7819533110503403,0.6820616486205778,0.5073734790575263,0.6868865547503362,0.6975182652319617,0.49619501297486857,0.6130391968454487,0.5999573466939837,0.3037767872682936,0.6035519984970065,0.7956820852419816,0.1828149367175328,0.46598391572751513,0.33494505130195956,0.7357079349510367,0.3914471448083031,0.6399404895105437,0.6338146134022375,0.3779999190793137,0.5795456981203578,0.6596346865827909,0.5857416398254547,0.4419911669885734,0.6193145058669335,0.5117699587382073,0.3469712044431744,0.22486201124487248,0.8551533596027521,0.7876062252422813,0.6130391968454487,0.7370019106182434,0.9516124099997227,0.28243126161270027,0.6407521409380325,0.820897044594443,0.6879057593685802,0.3347275820609045,0.9880771383358394,0.7245628661770184,0.6785093503849724,0.0,0.7986086997648979,0.7244563385943926,0.5484555517387312,0.9449234045865611,1.0,0.4685821965792933,0.3346876312618106,1.0,0.20840152795689473,0.0,0.05470329677970573,0.911057012029233,0.271782259181826,0.34218326139220295,0.0,0.863674943455811,0.6468480311186623,0.7194142987322597,1.0,0.6670564225413768,0.17962868631016599,0.3531689110146495,0.8578090589456605,0.32591609341200733,0.44095535604638264,0.777976308907841,0.3282282104017538
-458.28768493154,-106.907208335043,-817.153497234124,-65.852001307761,-848.854885080064,146.73806054823598,-816.508430354286,477.343783173655,332.46003140614897,750.307066727734,1040.428508474255,1184.253130074626,1924.645216387374,1292.042294638172,2702.766057710028,1263.325878776004,3302.235473949677,1093.096789875608,3611.376877559764,843.449496887102,3655.758270221918,802.731944387607,3708.665180984537,129.754267857311,3648.77868590416,22.726247340168,3247.536390222294,-53.355815106674,2779.946855866828,-0.282462893517,2321.489759906622,-106.460824708142,452.882318323497,-127.884162834332,593.79477624807,-15.147571055931,1378.774470804929,301.954908537528,1644.032547488141,-55.427026769441,2300.638158727238,330.607453206777,0.548888426969475,0.09092397041425007,0.6140179683974333,0.6941125947177972,0.6229434449323642,0.427761122886149,0.7160493526002418,0.6228667224838873,0.2629425655750702,0.6279295384967672,0.5984240127099588,0.659674749933999,0.526827671117249,0.37074893700064016,0.672301671487066,0.37924933182616344,0.8063791961769401,0.11902236715114597,0.22945217417648286,0.849873348942745,0.3338783709188084,0.5963045550707834,0.7627222737858279,0.260820107891435,0.3448850914118465,0.33307996564408104,0.46072981147130443,0.749463906809373,0.3069086597611217,0.0,0.3573789093530173,0.7535446754817481,0.07779203809840067,0.6291838620034631,0.4090588457245334,0.4506915053298495,0.7017542096033685,0.6429683875970883,0.5076157751583729,1.0,0.5239508417264085,0.29520819128204784,0.6120588410031519,0.8528787836462364,0.501626518366764,0.527627793041392,0.2746530669897141,0.7509275350572409,0.39426289202712117,0.5187982564528497,0.6932174798131434,0.4111154204645918,0.36975820428551925,0.4395041821603389,0.4829341684014465,0.5313643016939136,0.5473431126749813,0.6043813977177629,0.5428278711704186,0.5130639628659415,0.2466876558301782,0.2787759936639061,0.6102221547676706,0.639977972788318,0.4408593465057253,0.8774712989189217,0.5502914248106234,0.4382745573803258,0.527627793041392,0.7602879885301906,0.8397779140858087,0.5189455008480781,0.5277307839183489,0.621672173633524,0.39002175376500664,0.28975552686879164,1.0,0.46522475286861215,0.6906519494308818,0.6017707416293385,0.2055550853529217,0.0,0.7085687578341284,0.5932640012378043,0.39817932611956064,0.5146814740886775,0.5762649598627495,1.0,0.9312227888992064,0.1791814723560916,0.0,0.15231508398161883,0.44195128250150845,0.5021646768930785,0.5000851137512171,1.0,0.6988711890655734,0.5926051573639455,0.44813122657459264,0.5343784838869874,0.0,0.6233441879704752,0.40220575731705194,0.036816762233591226,0.1202005409977896,0.1190813191811684,0.3245382627608083
-473.655716263796,-155.877070595579,-832.3472342576989,-11.714409850908,-874.308845417665,248.436111450195,-852.7820311073971,566.857896346305,489.65248415423,846.468642396228,1189.1270699944848,1285.442388774207,2282.3517253531,1396.98671734786,2884.83077222194,1380.717413171785,3592.9516215631334,1220.906690869793,3917.509095281378,916.997079586489,3971.665653362156,865.2768341295331,4047.325825347358,122.892219534268,3969.615175988893,24.051148714395,3461.130285014188,-110.459697345287,2974.865210503672,-0.034718295654,2498.608980858594,-147.775716028456,481.075579230537,-131.200936562325,849.940489694986,72.074153461647,1604.235221286786,415.968473540054,1889.7308011027144,114.456411526064,2480.165669855916,440.436142751273,0.3004580049538548,0.3435927388072973,0.5420141718656204,0.4567056293289835,0.11627315281412642,0.14891563546439043,0.7273678745567972,0.6108716113328017,0.3144631413738759,0.4021865259938028,0.17465024938283766,0.412535942212662,0.19296310077699058,0.34094641342212356,0.11801881888104912,0.07095428411307636,0.5522375678678516,0.3217361406303699,0.5948688675766164,0.4626131056127453,0.009086286558409226,0.4094874097400516,0.5686232571795091,0.3458272209497036,0.4137704652106423,0.33742273657360633,1.0,0.12810612736343202,0.5953525292790807,0.38735834172605815,0.37811129413195305,0.27946963083944976,0.5948757831887642,0.5259695032886581,0.6455137578946628,0.37700032976561904,0.13063403366926998,0.3007993447379883,0.6222210966387987,0.28071451000973635,0.17531668329862765,0.4951142234929933,0.6108780440593132,0.2909463133958132,0.28437447270613114,0.38051781344417074,0.397039276615587,0.40220797128982755,0.32758445048925283,0.21675027141621941,0.19683453289023747,0.49148892508691594,0.4453357895311222,0.6859859552022857,0.305409548759929,0.42224233584613224,0.20480537087479425,0.23778513189607253,0.34349763620582685,0.21554962801939764,0.7233747207713809,0.2527116529133939,0.4449384220787454,0.2555555992452084,0.16119110571566894,0.23391970136144777,0.39357463145823324,0.5282036426684923,0.38051781344417074,0.4789767460213328,0.3455732209492897,0.29738342899297787,0.0,0.12371091954807975,0.19991970646623877,0.3059431460109576,0.6814516143677403,0.09346875109338212,0.8539720597812013,0.18772764291571312,0.0,0.48411255045599105,0.6818937493469974,1.0,0.8339628490393552,0.34254399194616997,1.0,0.04600009453889042,0.7351373180348769,0.2966446077899334,0.0,1.0,0.5029665809644774,0.40643426325982673,0.28142064712941117,0.5566127487835061,0.8927725125285143,0.804224298916986,0.30267092387711236,0.5529614910238068,0.24500105628163224,0.6367231354763476,0.5381495241039833,0.31541540667129875,0.7854123201092104,0.0,0.3159723356423273
-473.545196194103,-156.820046222197,-832.25661374839,-12.688783371187,-874.542228217608,247.591957566644,-855.60538303657,563.85819551364,489.516636447062,845.824243205589,1188.02241322523,1283.658762621388,2302.649656546552,1396.8476389404989,2858.329887276078,1382.06129698566,3592.844741348105,1221.00266692227,3917.5783639664,917.075051081708,3971.5738523613472,866.4157531215631,4047.473125215276,124.149542138744,3982.599755667618,25.047041732053,3461.426307247966,-110.873764479835,2975.067912774433,0.000451913206,2498.711645347013,-148.06131296300802,481.079434292014,-131.909657102574,849.986801846385,71.462298381413,1604.2596438796818,415.524694587648,1889.838403803073,114.062461993218,2480.234734784014,440.185921567416,0.5689362575050979,0.7669383991976317,0.0,0.25704008788344374,0.7377330900783519,0.4298098108568829,0.44412075031644804,0.41772172289256787,0.3922076260740772,0.2693905298956945,0.7089800726600772,0.24302126418211759,0.2968385933997259,0.3481226329577954,0.4024683481077572,0.4134144062046704,0.42610840745612105,0.5995700362593585,0.7142076754680375,0.44489452910111743,0.6193708812083883,0.5694913385718052,0.14654990789177003,0.6662721211077446,0.4778144980129204,0.18366272982009132,0.4373714683472448,0.8630306712248826,0.730712778270964,0.2042501078386859,0.2509581791364432,0.430530682217299,0.22975239037797435,0.5092945669746146,0.3171750361280658,0.6294461396051664,0.7041901323934838,0.5696220250463541,1.0,0.7198305121450995,0.4941363003477836,0.5566093824115339,0.49273822198293,0.5081395388317688,0.3337823478560206,0.4959546469751603,0.2952123321843279,0.5049931676996046,0.5386045647333945,0.7190228674722648,0.47359532997363996,0.2191189432453944,0.16216774805332526,0.03814232849128696,0.6352878486460569,0.450494867281264,0.41397491670316766,0.7301442751557543,0.5267992155852821,0.5220338644293586,0.931022649349851,0.4970040992036652,0.878826588530517,0.6032427669181608,0.6421538351472053,0.4011338174023634,0.7111380175327191,0.4299648809763764,0.4959546469751603,0.8509555738310469,0.4775473232254059,0.36980330437376124,0.40066303378608525,0.5185222368774075,0.24770345822238699,0.4974972629332866,0.5249431507805321,0.3082010836924898,0.4608081799818479,0.5139606488386191,0.3169885672166372,0.9509015931361261,0.0,1.0,0.5677123238787151,0.37102115687231696,1.0,0.0,0.24797640127143783,0.832275068620283,0.427914201747893,0.2786432204908174,0.4354852843632097,0.20172915936412342,0.7025265734669458,1.0,0.0,0.5084822199554122,0.3870144375413569,0.5299043217447555,0.41130600527508626,0.598622536257205,0.5169734761476664,0.5558159103705753,0.32718970753012816,0.012698406857522597,0.3128408829677888
-480.513375623451,-97.899397418202,-776.439278832161,-33.605945552053,-859.367360943453,240.24883868497503,-828.332145768933,516.534737650143,519.986563384659,794.103872482925,1170.047624365394,1205.6511127629,2114.238703568553,1330.844061163706,2789.996741539136,1298.7838774680029,3461.091256779996,1126.650143071643,3745.690889587496,860.512201299547,3800.130160612982,831.778231950077,3872.25876353092,230.61998205741887,3844.433963380779,13.768213655204,3350.160122674116,-65.380684097505,2864.153312537504,0.0010921763739999,2398.903293385075,-154.98218384576802,465.603389857079,-153.918418395876,796.0730348949589,37.025908374827,1584.287057958772,349.5939893229,1839.767411525456,33.172394608866,2408.768193178978,358.758565680929,0.9202066540427521,1.0,0.0,0.5454649209113109,0.35972291232808645,0.32575893897748487,0.3729015500149096,0.740683625627109,0.38372651879028286,0.4838896391773422,0.6496284688595924,0.24359807480737827,0.28378141873613494,0.8496125866834762,0.1793906723818026,0.17856889237040752,0.45973493354910666,0.6568559137859481,0.49023860551808773,0.6010323524064469,0.6454401716206527,0.7003980763197055,0.3961010202839252,0.44580069558013585,0.4363156997982139,0.4480021095047687,0.2689005156049709,0.3858922632295486,0.9197702435142804,0.2468582359754385,0.9284377144175967,0.5791993054472604,0.4905591240375763,0.461974345723933,0.47108399512948423,0.984531412516963,0.5805489342531059,0.8171161255840953,0.7892753311257008,0.5674168992600446,0.32025843755332184,0.21319620068319933,0.45291161664881646,0.8953276100878367,0.4478687997047455,0.46617636212742364,0.045434530530326055,0.5979526705124346,0.9716509868647801,0.6716752005395282,0.30584643806926654,0.08200679582891371,0.31792357684249956,0.4274323626694505,0.19314748073125187,0.5442776070138671,0.4386277882712225,0.43571722778574795,0.7970236522506443,0.31054547453049086,0.3590586321613491,0.2497513701082377,0.8807848847053192,0.7542022150334318,0.5575469295427544,0.13425293607929592,0.5410650759358155,0.5346832603124008,0.46617636212742364,0.44081983234208316,0.473266932616861,0.3576576609403892,0.43810526138933126,0.02810504077311047,0.4373161577155705,0.4564752312847034,0.27085920900320676,0.1650047776708457,0.46130887329238396,0.40049489903319363,0.0,0.1756247698041315,0.15614376935049956,1.0,0.05914051180835899,0.1031372120770699,0.7815143513996198,0.5608374133761871,1.0,0.3846363809145155,0.0,0.0,0.37815715258946286,0.3555122309624891,1.0,0.29426420131855197,0.5890813823007517,0.45474761864321844,0.7418841092426405,0.4936051485231767,0.3714715285003418,0.5830750701415666,0.569218932296206,0.2563037755030371,0.281558440101767,0.5552853383839153,0.2951586948807225
-478.01213115343,-101.098825725299,-824.7231669276181,-12.331350644009,-857.750387140386,212.034354555608,-808.235615635614,543.4104185087631,515.108286693683,794.681774149812,1169.242404848104,1207.877957684485,2147.14945883583,1333.666172284805,2790.1123070353224,1302.248072954101,3460.3518351932,1131.4730919577,3744.285413553936,865.5946588835029,3799.075270229824,836.403100715142,3868.632634268929,181.6584744104209,3841.298207210092,13.885579428328,3348.985933921954,-58.551810763299,2863.9152338998183,-0.045519880065,2386.8648853935047,-105.589515838544,473.77092748916897,-119.405520638416,796.015519553116,38.126144510377,1583.826026472559,351.67444539465896,1848.028101872529,20.592994165162,2408.275219218538,361.875041926907,0.3717301944497819,0.5821051705723015,0.16172477201163588,0.6478212294785669,0.6387004171883885,0.5380301791809717,0.25860334318170963,0.6414627076692532,0.39177645484834706,0.5583323697159555,0.45861243475665225,0.586316278727526,0.730343793251216,0.8018108064769067,0.5815136404064052,0.6567025435477702,0.9382203572285265,0.7226989033100999,0.6153858403525829,0.502657304492807,0.6810414891866347,0.2644958524868337,0.4698670766553271,0.3931802797022045,0.7378902983904314,0.2871112038755946,0.6730893064551666,0.42180651783153134,0.44565154771356613,0.5927040754645253,0.5745144711905211,0.5335558221574074,0.6492456106680392,0.5311202346082934,0.5912495174240499,0.37818507173353155,0.455489339717347,0.48158631372915,0.8339779391811311,0.833377521312542,0.42341242987875033,0.39831175362792076,0.4917029830944621,0.39302790163669393,0.6658291995494442,0.4839675802160264,0.32449568112140337,0.40104597174552337,0.4685890430935579,0.3431116320636896,0.43057232464835044,0.3345770699299856,0.5851076451116639,0.26982503551980713,0.5962056424247593,0.5831391786808177,0.5334352838640168,0.31457409245563317,0.4024600559771191,0.4791416850740447,0.756199548429543,0.37021173138423696,0.5443523234164735,1.0,0.4489015320896237,0.35682533852846177,0.4517831606482138,0.3703674916621887,0.4839675802160264,0.576530016139542,0.5882905700797988,0.3484516381764749,0.387128872177586,0.2883652718785834,0.0,0.5265937257478926,1.0,0.3352529808368533,0.3358236903787294,0.058209447084149234,0.6139705332329143,0.9458338430119517,0.0,0.8205683636464348,0.5979809292754562,0.2676439815994754,0.5253508708439925,1.0,0.8505923749317374,0.0,0.4625269710815334,0.24097199060998006,0.5444971745984287,0.8602483465164064,0.8033175138375025,0.6445538205780255,1.0,0.6594963593193396,0.7771582240227466,0.5418147766004602,0.17213576910595965,0.42304475223333354,0.7420868108742439,0.48464193210988354,0.764869553906908,0.0,0.2963128989941321
-440.526216321629,-116.240506232676,-760.014622324141,-93.737008208315,-799.260861362096,176.718628170789,-737.13726485442,405.397305357613,541.755204595505,670.529906538858,1235.881033571238,1038.185421195888,2148.0948545742053,1136.275649856481,2751.611920999251,1120.735275466628,3455.140728808086,991.437438414035,3814.559900752275,730.641136646761,3854.0835627784863,694.743798034701,3909.398117786274,219.40412902832,3859.850653885736,4.757796053479,3300.027769276431,-77.060894275622,2850.990446930652,0.014949517487,2415.797231972821,-134.825950103339,431.288386329512,-146.85206969318702,723.57261247924,-53.878392360218,1572.375359238027,192.249705402287,1850.634448659267,-91.587567126439,2401.458113440101,203.845869534444,0.6302568926113791,0.7979918063604281,0.5231692989628094,0.6929202625855793,0.457682824940392,0.7193636697299278,0.24812162172520882,0.4731639779176541,0.3129179725313955,0.07485187423984255,0.4090134985895566,0.13419724361248725,0.4564793829875849,0.011895916649510651,0.1907066918312549,0.43480368819636994,0.4653788374263204,0.593610145400874,0.2819547198021291,0.36170900506430953,0.39497447175900985,0.6044910510851361,0.2972454512834889,0.4101335331096481,0.562890835457759,0.41772287944359027,0.7953037873909863,0.8732305578551915,0.9274708037483337,0.6882630091868633,0.32516222243758497,0.28893963601507394,0.23555751024615595,0.6014114666147606,0.421578881940703,0.5503181345644781,0.6607278795092941,0.18161361625426528,0.7980239967016649,1.0,0.10246114892734756,0.3422864345384886,0.25625275135021486,0.3505609035780876,0.5932957762622082,0.5109377349826468,0.6293992173572145,0.514574568395053,0.29740633454812515,0.5848665494764861,0.5636627705631261,0.4140657851942864,0.8005852847387395,0.0,0.3355898739726467,0.5566836005884513,0.30470416551684865,0.44757897607064484,0.27149133037227824,0.5435109553472742,0.7901157355696016,0.5473355289153675,0.5204053248470834,0.7064314111661564,0.6306111004342296,0.4919198935487545,0.48360880828117175,0.7287468233996358,0.5109377349826468,0.7223686643203079,0.8165875573631425,0.3878147786472592,0.6396157039039789,0.36555733640462496,0.4176854704343465,0.6468245494538547,0.809624723900765,0.3731310996328873,0.666909460888996,0.0,0.32461857901193697,0.847137583147342,0.7692892058353934,0.6667887677146911,1.0,0.3356210961301615,0.9737198462867522,0.0,0.7854104531409989,0.9152063248434875,1.0,0.4021047917414004,0.13449886121074403,0.23699362919154018,0.10041152376410473,1.0,0.8102248144478462,0.17393673113134248,0.1023864713718936,0.41438148567471683,0.03437638521596196,0.8563172312834703,0.3188173363810918,0.0,0.7774211251143387,0.26453835078366983,0.3436178142611042
-441.09905150903,-110.833557616019,-775.905374587785,-83.390566507746,-799.205649455192,181.524327621006,-737.106899335009,410.395447384513,542.4127118109469,674.216917009959,1237.662172927364,1041.8945847009531,2132.340027413336,1137.9594600980788,2835.691386039663,1117.007496971369,3456.291237605348,991.729537249323,3815.645370831917,730.55557844939,3854.705465471183,695.7584164288339,3909.797624006998,222.517462054971,3859.466452453866,3.343501089736,3299.370780504708,-76.804960007584,2851.088877744498,-0.020935668695,2416.26288917163,-133.358141270198,431.723755158718,-143.063097854214,723.530074341594,-50.434527477856,1572.650192302318,194.710889394372,1850.586960904302,-89.461573007735,2401.775726003541,205.3374614512,0.34946528934817245,0.0,0.417226600364568,0.4296282976574412,0.8039862845669618,0.2187811502658471,0.053015029596940585,0.19420728096627618,0.5534609403945315,0.11101996234334989,0.15091958914197545,0.4150789137967548,0.5100875607229972,1.0,0.4801452377764503,0.3673523714501642,0.46791519466879905,0.2534919911454736,0.4903915392144181,0.09717297007553723,0.21420964033601358,0.6304046046024431,0.2739942566823707,0.37403518330298907,0.48289874955504497,0.5155766400886075,0.6077131476928905,0.5465736687363386,0.8344994554670433,0.5113523505284027,0.0788563459336813,0.09048460219265943,0.48364632967814475,0.2258835841767121,0.43362248886740673,0.5337138118117796,0.3737892475757329,0.8223813022973144,0.2433708789328658,0.6061023506019229,0.8202784131910951,0.38797945335974293,0.44155977619302667,0.20570813714105474,0.5908806347544825,0.43221292538867107,0.635269208246182,0.5675751892610699,0.40876168924655487,0.24546559678883728,0.2348597550885148,0.3609327935882951,0.47800617670897916,0.36999005208048225,0.3222091703945983,0.06748524249098863,0.15073685982087864,0.2647631805732453,0.37544379971622865,0.4598329669364328,0.23968165397196073,0.6652625699981015,0.5426572136994519,0.5489498746101694,0.3623969650506174,0.24665467124329502,0.37682626392751795,0.31291399513346385,0.43221292538867107,0.6546162291448793,0.4698503919700431,0.32642049413419766,0.6853042521967955,0.33181139771357077,0.5325133417191227,0.47502695252234733,0.5047668190402316,0.6584972812555719,0.18623822475364596,0.19381942706782096,0.37520269952678426,1.0,0.41384047158088955,0.46111836212289536,0.3979677619169786,0.0,1.0,0.0,0.5777753464243167,0.4262488172776843,0.8112226200135855,0.3822171667228716,0.05500695615516394,0.16249631231431483,0.28141605884388377,1.0,0.0,0.6291315882538551,0.019291103440572877,0.17827148412211288,0.141681824573555,0.32293252876394835,0.44700229508658085,0.0994427991212681,0.3864187648160926,0.4011655529750035,0.3365968823470953
